kind,slug,name,location,setCount,needs,imageUrl,website,instagram,youtube,soundcloud,twitter,Genre,Short Bio
dj,ephwurd,Ephwurd,"Los Angeles, US",1,website,https://cdn-images.dzcdn.net/images/artist/16cd7b73dde980c89a8ffa0a27492e75/250x250-000000-80-0-0.jpg,,https://instagram.com/ephwurd,https://www.youtube.com/@Ephwurd,https://soundcloud.com/ephwurd,https://x.com/ephwurd,Bass / Dubstep,"Ephwurd is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,eskuche,Eskuche,"New York, US",1,,https://cdn-images.dzcdn.net/images/artist/5da1e483a160685731e655e0a806dde4/250x250-000000-80-0-0.jpg,https://ra.co/dj/eskuche,https://instagram.com/eskuchemusic,https://www.youtube.com/@Eskuchemusic,https://soundcloud.com/eskuchemusic,https://x.com/eskuchemusic,Tech House / House,"Eskuche is a New York, US-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,eyes-everywhere,Eyes Everywhere,"Buffalo, US",1,website|twitter,https://cdn-images.dzcdn.net/images/artist/0c64035250f07917051541996c641c42/250x250-000000-80-0-0.jpg,,https://instagram.com/eyeseverywhere,https://www.youtube.com/@eyeseverywhere,https://soundcloud.com/eyeseverywhere,,Tech House / House,"Eyes Everywhere is a Buffalo, US-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,faustix,Faustix,Denmark,1,twitter,https://cdn-images.dzcdn.net/images/artist/ff98d952d5f4f5ce68a4b977d9503708/250x250-000000-80-0-0.jpg,https://djmag.com/top100djs/2025/96/faustix,https://www.instagram.com/faustix/,https://www.youtube.com/@faustixmusic,https://soundcloud.com/faustix,,Electronic / Club,"Faustix is a Denmark-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,fifi,FIFI,"Sydney, Australia",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/55679db3abf4157a1708436e22c3613b/250x250-000000-80-0-0.jpg,,https://instagram.com/fifi_la,https://www.youtube.com/@fifi_la,,,Experimental / Electronic,"FIFI is a Sydney, Australia-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,fish56octagon,Fish56Octagon,"London, UK",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/857ff38ce28d7da048fbf7d4dc05a9cf/250x250-000000-80-0-0.jpg,,https://instagram.com/fish56octagon,https://www.youtube.com/@fish56octagon,,,Electronic / Club,"Fish56Octagon is a London, UK-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,flava-d,Flava D,"Bournemouth, UK",1,website,https://cdn-images.dzcdn.net/images/artist/c62df2ca6da7e02d7bb6654abb1a0bce/250x250-000000-80-0-0.jpg,,https://instagram.com/flava_d,https://www.youtube.com/@flavadmusic,https://soundcloud.com/flava_d,https://x.com/FlavaD,UK Garage / UK Bass,"Flava D is a Bournemouth, UK-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,folamour,Folamour,"Lyon, France",1,,https://cdn-images.dzcdn.net/images/artist/5e8b662ec27c9fbeb8a28b2a4e1d9cb7/250x250-000000-80-0-0.jpg,https://folamour.love/,https://instagram.com/folamour_fhuo,https://www.youtube.com/@Folamour,https://soundcloud.com/folamour,https://x.com/folamourbb,Disco / Funk / House,"Folamour is a Lyon, France-based DJ, producer or electronic artist whose work centers on disco / funk / house, with a focus on club-ready releases and live sets."
dj,fonzo,Fonzo,"Miami, US",1,website|twitter,https://cdn-images.dzcdn.net/images/artist/e23066163f21176a822b54001ee648a2/250x250-000000-80-0-0.jpg,,https://instagram.com/fonzo.wav,https://www.youtube.com/@fonzo_wav,https://soundcloud.com/fonzo_wav,,House / Club,"Fonzo is a Miami, US-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,franky-rizardo,Franky Rizardo,"Rotterdam, Netherlands",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/b316e203b68d87b3ad2c71c5b235f2c3/250x250-000000-80-0-0.jpg,https://www.frankyrizardo.com/,,https://www.youtube.com/@FrankyRizardoOfficial,https://soundcloud.com/frankyrizardo,,Tech House / House,"Franky Rizardo is a Rotterdam, Netherlands-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,franky-wah,Franky Wah,"Doncaster, UK",1,soundcloud,https://cdn-images.dzcdn.net/images/artist/61d718897e2093ee16f67e37d693be9c/250x250-000000-80-0-0.jpg,https://www.frankywah.com/,https://www.instagram.com/frankywahmusic/,https://www.youtube.com/@Frankywahmusic,,https://x.com/frankywahmusic,Techno / Hard Techno,"Franky Wah is a Doncaster, UK-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,funtcase,FuntCase,"Bournemouth, UK",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/3dfb31da34c05ef36f10410b807c6d2e/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@arlethdefuntcasezuniga2367,https://soundcloud.com/funtcase,,Drum & Bass,"FuntCase is a Bournemouth, UK-based DJ, producer or electronic artist whose work centers on drum & bass, with a focus on club-ready releases and live sets."
dj,gallya,Gallya,Bulgaria,1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/0b97884de1b8a224ba8f4a862d9f239d/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@Gallya,https://soundcloud.com/gallya,,Techno / Hard Techno,"Gallya is a Bulgaria-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,general-c-mamane,General C'mamane,"Durban, South Africa",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/90a6830e80e6ac18387510436dc09d0a/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@general_cmamane,,,Amapiano / Gqom,"General C'mamane is a Durban, South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,giant,GIANT,South Africa,1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/59c498d048dafbfae1072241b09e28c4/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@GIANTmusicofficial,,,Amapiano / Gqom,"GIANT is a South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,goldmax,Goldmax,"Durban, South Africa",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/9986e33a26447796d7354160c426ab3f/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@goldmaxdb,,,Amapiano / Gqom,"Goldmax is a Durban, South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,grabba-ranks,Grabba Ranks,"London, UK",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/642b2ed3cc53fedd2f60d2bfbfebe1ce/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@GRABBARANKS,https://soundcloud.com/grabbaranks,,Electronic / Club,"Grabba Ranks is a London, UK-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,guido-penno,GUIDO PENNO,"Buenos Aires, Argentina",1,website|instagram|youtube|twitter,https://img.hearthis.at/5/6/2/_/uploads/44870/image_user/w1000_h1000_q70_ptrue_v2_----cropped_1679473035265.jpg,,,,https://soundcloud.com/guidopenno,,Electronic / Club,"GUIDO PENNO is a Buenos Aires, Argentina-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,hania-rani,Hania Rani,"Gda?sk, Poland",1,,https://cdn-images.dzcdn.net/images/artist/2d86b397512acf32bb6f3ff88f941042/250x250-000000-80-0-0.jpg,https://haniarani.com/,https://www.instagram.com/haniarani,https://www.youtube.com/@haniaranimusic,https://soundcloud.com/haniarani,https://www.twitter.com/haniaranimusic,Experimental / Electronic,"Hania Rani is a Gda?sk, Poland-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,harpriya,harpriya,"London, UK",1,website|youtube|twitter,https://i1.sndcdn.com/avatars-000205442793-6hv4bi-t500x500.jpg,,https://instagram.com/harpriyamusic,,https://soundcloud.com/harpriya,,UK Garage / UK Bass,"harpriya is a London, UK-based DJ, producer or electronic artist whose work centers on uk garage / uk bass, with a focus on club-ready releases and live sets."
dj,hayden-james,Hayden James,"Sydney, Australia",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/71800e5193bc6e1ca80a6c37105d14e3/250x250-000000-80-0-0.jpg,https://haydenjamesmusic.com/,,,https://soundcloud.com/hayden-james,,House / Dance Pop,"Hayden James is a Sydney, Australia-based DJ, producer or electronic artist whose work centers on house / dance pop, with a focus on club-ready releases and live sets."
dj,hi-lo,HI-LO,"Rotterdam, Netherlands",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/64518b1e37ab7cf8782c0b016c62e199/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@HILOofficial,https://soundcloud.com/hi-lomusic,,Techno / Hard Techno,"HI-LO is a Rotterdam, Netherlands-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,hu-dat,Hu Dat,"Los Angeles, US",1,instagram|youtube|twitter,https://i1.sndcdn.com/avatars-000317958517-3n2z1v-t500x500.jpg,https://ra.co/dj/hudat,,,https://soundcloud.com/hu-dat,,Hip-Hop / Open Format,"Hu Dat is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,hyperbeam,HYPERBEAM,"Los Angeles, US",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/3c6c11641b055ef9a780c6455e2e7b8d/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@hyperbeammusic,https://soundcloud.com/hyperbeammusic,,Bass / Dubstep,"HYPERBEAM is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,ilan-bluestone,Ilan Bluestone,"London, UK",1,instagram|youtube|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/e035e092febebc75fcc92d3cea9fe232/250x250-000000-80-0-0.jpg,https://www.ilanbluestone.com/,,,,,Melodic House & Techno,"Ilan Bluestone is a London, UK-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,imaniii,Imaniii,"London, UK",1,soundcloud,https://cdn-images.dzcdn.net/images/artist/88547ffb3b9e2cf46d8c53eea95c2cf3/250x250-000000-80-0-0.jpg,https://ra.co/dj/imaniii,https://instagram.com/imaniii,https://www.youtube.com/@imaniii,,https://x.com/imaniii,Hip-Hop / Open Format,"Imaniii is a London, UK-based DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,imanu,IMANU,"Rotterdam, Netherlands",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/046fae4c46f963bbbc555e19aa34844d/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@IMANU,https://soundcloud.com/imanumusic,,Drum & Bass,"IMANU is a Rotterdam, Netherlands-based DJ, producer or electronic artist whose work centers on drum & bass, with a focus on club-ready releases and live sets."
dj,internet-girl,Internet Girl,"Cape Town, South Africa",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/5a7b052afc9be75e8db06bed356b3c5c/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/internetgirlmusic,,Hip-Hop / Open Format,"Internet Girl is a Cape Town, South Africa-based DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,jackie-hollander,Jackie Hollander,"San Francisco, US",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/229781de19cf9463c38f91ac73236ec5/250x250-000000-80-0-0.jpg,,https://www.instagram.com/jackieholla/,https://www.youtube.com/@JackieHollander,,,Electronic / Club,"Jackie Hollander is a San Francisco, US-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,jackson,Jackson,,1,instagram|youtube|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/12effeafbbf901c51abf4a781742ef4f/250x250-000000-80-0-0.jpg,https://www.jacksonohio.us/,,,,,Electronic / Club,"Jackson is a DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,jaded,JADED,"London, UK",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/4d7e1ad6774b5af25c65a215bcb2f1df/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@jadedlondon,https://soundcloud.com/jadedlondon,,Electronic / Club,"JADED is a London, UK-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,jamiie,JAMIIE,"Berlin, Germany",1,youtube|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/c8cbb3fb7c1b6e2eb5cee26ea258a75f/250x250-000000-80-0-0.jpg,https://ra.co/dj/jamiie,https://instagram.com/jamiiemusic,,,,Afro House / Afro Tech,"JAMIIE is a Berlin, Germany-based DJ, producer or electronic artist whose work centers on afro house / afro tech, with a focus on club-ready releases and live sets."
dj,jaytech,Jaytech,"Canberra, Australia",1,youtube,https://cdn-images.dzcdn.net/images/artist/f49eeef0f4dafaf983a4fa3b284ace5a/250x250-000000-80-0-0.jpg,https://www.jaytechmusic.com/,https://instagram.com/jaytech,,https://soundcloud.com/jaytech,https://x.com/jaytech,Trance / Psytrance,"Jaytech is a Canberra, Australia-based DJ, producer or electronic artist whose work centers on trance / psytrance, with a focus on club-ready releases and live sets."
dj,jeremy-olander,Jeremy Olander,"Stockholm, Sweden",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/524be48384a223f910fb02a2f9ae7ae9/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/jeremyolander,,Melodic House & Techno,"Jeremy Olander is a Stockholm, Sweden-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,jessica-audiffred,Jessica Audiffred,"Mexico City, Mexico",1,instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/3d3e3dbfbc969498633b29485791a3c2/250x250-000000-80-0-0.jpg,https://www.jessica-audiffred.com/,,,https://soundcloud.com/jessicaaudiffred,,Bass / Dubstep,"Jessica Audiffred is a Mexico City, Mexico-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,joe-kay,Joe Kay,"Los Angeles, US",1,soundcloud,https://cdn-images.dzcdn.net/images/artist/0d4308070653768516b4e0973b2164dc/250x250-000000-80-0-0.jpg,https://www.joekay.com/,https://www.instagram.com/joekay/,https://www.youtube.com/@joekay_,,https://x.com/joekay,Hip-Hop / Open Format,"Joe Kay is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,joshwa,Joshwa,"London, UK",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/c3215c46437150964c910ec22ad24de7/250x250-000000-80-0-0.jpg,https://ra.co/dj/joshwauk,,https://www.youtube.com/@DJJOSHWa-n6x,https://soundcloud.com/joshwauk,,Tech House / House,"Joshwa is a London, UK-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,joyhauser,Joyhauser,"Hasselt, Belgium",1,website,https://cdn-images.dzcdn.net/images/artist/a5e082fe288b5b7ca7103500734ef865/250x250-000000-80-0-0.jpg,,https://instagram.com/joyhauser_,https://www.youtube.com/@Joyhauser,https://soundcloud.com/joyhauser,https://x.com/Joyhauser1,Techno / Hard Techno,"Joyhauser is a Hasselt, Belgium-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,judeline,Judeline,"C·diz, Spain",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/43c18277ffd3178f3814a7cc3b90234d/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@judeline__,,,Electronic / Club,"Judeline is a C·diz, Spain-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,julian-fijma,Julian Fijma,Netherlands,1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/fea26c0826a7d241b49ef45c5f393051/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/julianfijma,,House / Club,"Julian Fijma is a Netherlands-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,just-bee,Just Bee,Hong Kong,1,website|instagram|twitter,https://i1.sndcdn.com/avatars-KLQxXiRGPYgBCIH9-C509RQ-t500x500.jpg,,,https://www.youtube.com/@justbeehk,https://soundcloud.com/justbeehk,,House / Club,"Just Bee is a Hong Kong-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,k-dot,K Dot,"Sheffield, UK",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/6c2dd4daa1db3cce02dbf2a70dfa4b77/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@kdot0114,https://soundcloud.com/kdotscumfam,,Hip-Hop / Open Format,"K Dot is a Sheffield, UK-based DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,k-c-driller,K.C Driller,Kenya,1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/08697788807c37cd5e8a2843b4255609/250x250-000000-80-0-0.jpg,,https://www.instagram.com/k.c_driller_/,https://www.youtube.com/@K.C_Driller_,,,Amapiano / Gqom,"K.C Driller is a Kenya-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,kaaze,KAAZE,Sweden,1,,https://cdn-images.dzcdn.net/images/artist/bae4ab9508f250dfaebb979bd8198c88/250x250-000000-80-0-0.jpg,https://djmag.com/top100djs/2025/74/kaaze,https://www.instagram.com/iamkaaze/,https://www.youtube.com/@KAAZEOfficial,https://soundcloud.com/kaaze,https://x.com/iamkaaze,Trance / Psytrance,"KAAZE is a Sweden-based DJ, producer or electronic artist whose work centers on trance / psytrance, with a focus on club-ready releases and live sets."
dj,kamo-mphela,Kamo Mphela,"Johannesburg, South Africa",1,website|instagram|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/03ea37a62861544a55a22ff3d9bcc0e6/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@KamoMphelaxx,,,Amapiano / Gqom,"Kamo Mphela is a Johannesburg, South Africa-based DJ, producer or electronic artist whose work centers on amapiano / gqom, with a focus on club-ready releases and live sets."
dj,karaba,KARABA,"Montreal, Canada",1,website|twitter,https://cdn-images.dzcdn.net/images/artist/c2f4fd82984ab4879a0cf4225ee07c40/250x250-000000-80-0-0.jpg,,https://instagram.com/karaba.music,https://www.youtube.com/@DjKaraba,https://soundcloud.com/karaba,,Afro House / Afro Tech,"KARABA is a Montreal, Canada-based DJ, producer or electronic artist whose work centers on afro house / afro tech, with a focus on club-ready releases and live sets."
dj,kaskade,Kaskade,"Chicago, US",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/e2d9a36145370879e8e15368efd75040/250x250-000000-80-0-0.jpg,https://www.kaskademusic.com/,,https://www.youtube.com/@Kaskade,https://soundcloud.com/kaskade,,House / Dance Pop,"Kaskade is a Chicago, US-based DJ, producer or electronic artist whose work centers on house / dance pop, with a focus on club-ready releases and live sets."
dj,kayzo,Kayzo,"Los Angeles, US",1,,https://cdn-images.dzcdn.net/images/artist/e0f164d6e143ef6f64193b2393dc665a/250x250-000000-80-0-0.jpg,https://www.kayzomusic.com/,https://instagram.com/kayzomusic,https://www.youtube.com/@Kayzomusic,https://soundcloud.com/kayzo-music,https://twitter.com/KayzoMusic,Bass / Dubstep,"Kayzo is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,kendoll,Kendoll,"Los Angeles, US",1,website|instagram|youtube|twitter,https://cdn-images.dzcdn.net/images/artist/a8749e410feaf64fc086054ff930868b/250x250-000000-80-0-0.jpg,,,,https://soundcloud.com/kendollmusic,,Bass / Dubstep,"Kendoll is a Los Angeles, US-based DJ, producer or electronic artist whose work centers on bass / dubstep, with a focus on club-ready releases and live sets."
dj,khalil,Khalil,,1,website|youtube,https://cdn-images.dzcdn.net/images/artist/2597a4e81ab0dbc92784be93a67331e5/250x250-000000-80-0-0.jpg,,https://instagram.com/khalilmusic,,https://soundcloud.com/khalilmusic,https://x.com/khalilmusic,Hip-Hop / Open Format,"Khalil is a DJ, producer or electronic artist whose work centers on hip-hop / open format, with a focus on club-ready releases and live sets."
dj,khomha,KhoMha,"MedellÌn, Colombia",1,website,https://cdn-images.dzcdn.net/images/artist/46fd3c41ff2e5195a528f84080b171d6/250x250-000000-80-0-0.jpg,,https://www.instagram.com/khomha/,https://www.youtube.com/@KhoMha,https://soundcloud.com/khomha,https://twitter.com/KhoMha,Trance / Psytrance,"KhoMha is a MedellÌn, Colombia-based DJ, producer or electronic artist whose work centers on trance / psytrance, with a focus on club-ready releases and live sets."
dj,kiasmos,Kiasmos,"ReykjavÌk, Iceland",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/b5d1c25117d6b865a7377ae2ca2d0bff/250x250-000000-80-0-0.jpg,https://kiasmos.is/,,https://www.youtube.com/@Kiasmos,https://soundcloud.com/kiasmos,,Experimental / Electronic,"Kiasmos is a ReykjavÌk, Iceland-based DJ, producer or electronic artist whose work centers on experimental / electronic, with a focus on club-ready releases and live sets."
dj,kilopatrah-jones,Kilopatrah Jones,"New York, US",1,instagram|youtube|twitter,https://i1.sndcdn.com/avatars-35bmivrCp2CFdGxa-Daa7ew-t500x500.jpg,https://ra.co/dj/kilopatrahjones,,,https://soundcloud.com/kilopatrah-jones,,Electronic / Club,"Kilopatrah Jones is a New York, US-based DJ, producer or electronic artist whose work centers on electronic / club, with a focus on club-ready releases and live sets."
dj,kloyd,Kloyd,South Africa,1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/bf90badca97eb5a2946e65055c9af076/250x250-000000-80-0-0.jpg,,https://www.instagram.com/kloydmusic__/,https://www.youtube.com/@kloydmusic__,,,House / Club,"Kloyd is a South Africa-based DJ, producer or electronic artist whose work centers on house / club, with a focus on club-ready releases and live sets."
dj,kora,Kora,"Montreal, Canada",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/a4d886f07576e84f844c33204b411cda/250x250-000000-80-0-0.jpg,,https://www.instagram.com/kora.st/,https://www.youtube.com/@Korast,,,Melodic House & Techno,"Kora is a Montreal, Canada-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,kyle-watson,Kyle Watson,"Johannesburg, South Africa",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/45e555b5d389488b98cb17dfd22d39d3/250x250-000000-80-0-0.jpg,https://kylewatsonmusic.com/,,https://www.youtube.com/@kylewatsondj,https://soundcloud.com/kylewatson,,Tech House / House,"Kyle Watson is a Johannesburg, South Africa-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,lazarusman,Lazarusman,"Johannesburg, South Africa",1,website|instagram|soundcloud,https://cdn-images.dzcdn.net/images/artist/1a285b8e103a68d58bff5483434b0f02/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@HouseofLazarus,,https://x.com/HouseOfLazarus,Afro House / Afro Tech,"Lazarusman is a Johannesburg, South Africa-based DJ, producer or electronic artist whose work centers on afro house / afro tech, with a focus on club-ready releases and live sets."
dj,len-faki,Len Faki,"Berlin, Germany",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/41d8282678383860293c4fe677371de6/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@lenfakiofficial,https://soundcloud.com/lenfaki,,Techno / Hard Techno,"Len Faki is a Berlin, Germany-based DJ, producer or electronic artist whose work centers on techno / hard techno, with a focus on club-ready releases and live sets."
dj,liva-k,Liva K,"Athens, Greece",1,website|soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/562a733d290ed969f7f6b19daf087bd8/250x250-000000-80-0-0.jpg,,https://www.instagram.com/livakofficial/,https://www.youtube.com/@LivaK,,,Melodic House & Techno,"Liva K is a Athens, Greece-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,locklead,Locklead,"Utrecht, Netherlands",1,website|instagram|twitter,https://cdn-images.dzcdn.net/images/artist/278622711508dbc656f5b4e18e0b2be6/250x250-000000-80-0-0.jpg,,,https://www.youtube.com/@locklead,https://soundcloud.com/locklead,,Tech House / House,"Locklead is a Utrecht, Netherlands-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,loud-luxury,Loud Luxury,"London, Canada",1,soundcloud,https://cdn-images.dzcdn.net/images/artist/bcd3c99c3468565f4f18da03064395e9/250x250-000000-80-0-0.jpg,https://loudluxury.com/,https://instagram.com/loudluxury,https://www.youtube.com/@LoudLuxury,,https://twitter.com/loudluxury,House / Dance Pop,"Loud Luxury is a London, Canada-based DJ, producer or electronic artist whose work centers on house / dance pop, with a focus on club-ready releases and live sets."
dj,luuk-van-dijk,Luuk van Dijk,"Amsterdam, Netherlands",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/34c726cbddd1b8b950cfe7d0ef5cc41c/250x250-000000-80-0-0.jpg,https://luukvandijkdj.nl/,,https://www.youtube.com/@luukvandijkdj,https://soundcloud.com/luukvandijkdj,,Tech House / House,"Luuk van Dijk is a Amsterdam, Netherlands-based DJ, producer or electronic artist whose work centers on tech house / house, with a focus on club-ready releases and live sets."
dj,maceo-plex,Maceo Plex,"Miami, US",1,soundcloud,https://cdn-images.dzcdn.net/images/artist/c02e49a5c71f43770db7e53ebac32bbf/250x250-000000-80-0-0.jpg,https://maceoplex.net/,https://www.instagram.com/maceoplex/,https://www.youtube.com/@maceoplex,,https://x.com/maceoplex,Melodic House & Techno,"Maceo Plex is a Miami, US-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,marcel-vautier,Marcel Vautier,"Geneva, Switzerland",1,soundcloud|twitter,https://cdn-images.dzcdn.net/images/artist/41e81e010b5ebacc4eb0bb5af987f4b8/250x250-000000-80-0-0.jpg,https://www.marcelvautier.com/,https://www.instagram.com/_marcelvautier/,https://www.youtube.com/@marcelvautier,,,Melodic House & Techno,"Marcel Vautier is a Geneva, Switzerland-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,massane,Massane,France,1,website|soundcloud,https://cdn-images.dzcdn.net/images/artist/029c33471ba2362aae48fa6ce4444e70/250x250-000000-80-0-0.jpg,,https://www.instagram.com/massanemusic/,https://www.youtube.com/@Massane,,https://x.com/massanemusic,Melodic House & Techno,"Massane is a France-based DJ, producer or electronic artist whose work centers on melodic house & techno, with a focus on club-ready releases and live sets."
dj,matisse,Matisse,"Saint Petersburg, Russia",1,instagram|twitter,https://cdn-images.dzcdn.net/images/artist/514862802e6d72c61cd0917371d40690/250x250-000000-80-0-0.jpg,https://www.matissesadko.com/,,https://www.youtube.com/@MatisseSadkoOfficial,https://soundcloud.com/matissesadko,,House / Dance Pop,"Matisse is a Saint Petersburg, Russia-based DJ, producer or electronic artist whose work centers on house / dance pop, with a focus on club-ready releases and live sets."
